poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215886,998.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,44.0
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215886,998.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215887,998.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,42.0
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215887,998.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,44.0
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215888,998.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215888,998.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215889,998.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,45.0
89274,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Michigan,10/29/24,11/2/24,,,,,,,215889,998.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-michigan-poll-crosstabs.html,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215890,1527.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215890,1527.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215891,1527.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,46.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215891,1527.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215892,1527.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215892,1527.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215893,1527.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
89275,1424,Siena/NYT,1875,The Philadelphia Inquirer,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Pennsylvania,10/29/24,11/2/24,,,,,,,215893,1527.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
89312,317,Mitchell,"801,1857",MIRS News Service | Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,7.0,Michigan,10/29/24,11/2/24,,,,,,,216143,585.0,lv,,lv,,11/3/24 21:48,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,49.0
89312,317,Mitchell,"801,1857",MIRS News Service | Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,7.0,Michigan,10/29/24,11/2/24,,,,,,,216143,585.0,lv,,lv,,11/3/24 21:48,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,48.0
89312,317,Mitchell,"801,1857",MIRS News Service | Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,7.0,Michigan,10/29/24,11/2/24,,,,,,,216144,585.0,lv,,lv,,11/3/24 21:48,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,50.0
89312,317,Mitchell,"801,1857",MIRS News Service | Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,7.0,Michigan,10/29/24,11/2/24,,,,,,,216144,585.0,lv,,lv,,11/3/24 21:48,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215878,1010.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215878,1010.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,44.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215879,1010.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215879,1010.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,43.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215880,1010.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215880,1010.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,46.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215881,1010.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
89272,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/28/24,11/2/24,,,,,,,215881,1010.0,lv,,lv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215870,1025.0,rv,,rv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,44.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215870,1025.0,rv,,rv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215871,1025.0,rv,,rv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,42.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215871,1025.0,rv,,rv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215872,1025.0,lv,,lv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,45.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215872,1025.0,lv,,lv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,49.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215873,1025.0,lv,,lv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,44.0
89270,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Arizona,10/25/24,11/2/24,,,,,,,215873,1025.0,lv,,lv,,11/3/24 09:21,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-arizona-poll-crosstabs.html,,,,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
89276,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Wisconsin,10/25/24,11/2/24,,,,,,,215894,1305.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-wisconsin-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-wisconsin-poll-crosstabs.html,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,49.0
89276,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Wisconsin,10/25/24,11/2/24,,,,,,,215894,1305.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-wisconsin-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-wisconsin-poll-crosstabs.html,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
89276,1424,Siena/NYT,,,The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,Wisconsin,10/25/24,11/2/24,,,,,,,215895,1305.0,rv,,rv,,11/3/24 09:22,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-wisconsin-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-wisconsin-poll-crosstabs.html,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
