state,answer,pct,pct_average,margin
Nevada,Trump,45.0,46.26301886792453,1.0448323717448886
North Carolina,Harris,48.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.0,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,48.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,47.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
Arizona,Harris,44.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,50.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,46.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,49.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,50.0,46.718,-0.5228602150537611
Georgia,Trump,44.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,51.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,46.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Michigan,Harris,49.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Nevada,Harris,47.0,47.30785123966942,1.0448323717448886
Nevada,Trump,44.0,46.26301886792453,1.0448323717448886
Nevada,Harris,48.0,47.30785123966942,1.0448323717448886
Nevada,Trump,48.0,46.26301886792453,1.0448323717448886
North Carolina,Harris,45.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,50.0,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,50.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,46.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,50.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,47.0,45.64227564102564,2.906145411605941
Michigan,Harris,47.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Michigan,Harris,47.4,47.841243523316066,2.428070718783488
Michigan,Trump,48.5,45.41317280453258,2.428070718783488
Wisconsin,Harris,49.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,50.0,45.64227564102564,2.906145411605941
North Carolina,Harris,46.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,48.0,47.197131474103585,0.14653312216970704
Arizona,Harris,46.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,48.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,47.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,47.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Nevada,Harris,47.0,47.30785123966942,1.0448323717448886
Nevada,Trump,47.0,46.26301886792453,1.0448323717448886
Pennsylvania,Harris,48.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,48.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,47.0,45.64227564102564,2.906145411605941
North Carolina,Harris,46.6,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.2,47.197131474103585,0.14653312216970704
Georgia,Harris,45.0,46.718,-0.5228602150537611
Georgia,Trump,52.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,46.0,46.718,-0.5228602150537611
Georgia,Trump,52.0,47.240860215053765,-0.5228602150537611
North Carolina,Harris,49.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,50.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.0,47.197131474103585,0.14653312216970704
Georgia,Harris,45.8,46.718,-0.5228602150537611
Georgia,Trump,48.9,47.240860215053765,-0.5228602150537611
Michigan,Harris,49.0,47.841243523316066,2.428070718783488
Michigan,Trump,48.0,45.41317280453258,2.428070718783488
Arizona,Harris,46.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,47.5,46.79230508474576,-0.14590264572137102
North Carolina,Harris,44.6,47.34366459627329,0.14653312216970704
North Carolina,Trump,46.5,47.197131474103585,0.14653312216970704
Nevada,Harris,45.6,47.30785123966942,1.0448323717448886
Nevada,Trump,44.8,46.26301886792453,1.0448323717448886
Michigan,Harris,44.9,47.841243523316066,2.428070718783488
Michigan,Trump,44.0,45.41317280453258,2.428070718783488
Pennsylvania,Harris,50.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,45.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,50.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,45.0,46.23959595959596,1.5337094797345827
Arizona,Harris,46.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,51.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,45.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,50.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,45.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,51.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,44.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,49.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,47.0,46.718,-0.5228602150537611
Georgia,Trump,50.0,47.240860215053765,-0.5228602150537611
Pennsylvania,Harris,47.6,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,49.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.5,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,50.5,46.23959595959596,1.5337094797345827
Michigan,Harris,52.4,47.841243523316066,2.428070718783488
Michigan,Trump,47.6,45.41317280453258,2.428070718783488
Michigan,Harris,46.0,47.841243523316066,2.428070718783488
Michigan,Trump,48.0,45.41317280453258,2.428070718783488
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
Georgia,Harris,47.0,46.718,-0.5228602150537611
Georgia,Trump,48.0,47.240860215053765,-0.5228602150537611
Pennsylvania,Harris,46.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,48.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.2,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,45.3,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,47.5,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,48.9,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,48.5,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,44.9,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,48.3,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,49.0,46.23959595959596,1.5337094797345827
Arizona,Harris,46.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,49.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,45.0,46.718,-0.5228602150537611
Georgia,Trump,50.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,48.0,47.841243523316066,2.428070718783488
Michigan,Trump,49.0,45.41317280453258,2.428070718783488
Nevada,Harris,47.0,47.30785123966942,1.0448323717448886
Nevada,Trump,50.0,46.26301886792453,1.0448323717448886
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,48.0,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,48.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,49.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,49.0,45.64227564102564,2.906145411605941
Pennsylvania,Harris,46.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,45.0,46.23959595959596,1.5337094797345827
Michigan,Harris,51.2,47.841243523316066,2.428070718783488
Michigan,Trump,48.8,45.41317280453258,2.428070718783488
Pennsylvania,Harris,47.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,49.0,46.23959595959596,1.5337094797345827
Georgia,Harris,44.9,46.718,-0.5228602150537611
Georgia,Trump,46.2,47.240860215053765,-0.5228602150537611
Arizona,Harris,48.2,46.64640243902439,-0.14590264572137102
Arizona,Trump,50.5,46.79230508474576,-0.14590264572137102
Georgia,Harris,49.8,46.718,-0.5228602150537611
Georgia,Trump,49.7,47.240860215053765,-0.5228602150537611
Michigan,Harris,49.7,47.841243523316066,2.428070718783488
Michigan,Trump,49.6,45.41317280453258,2.428070718783488
Nevada,Harris,49.2,47.30785123966942,1.0448323717448886
Nevada,Trump,48.1,46.26301886792453,1.0448323717448886
North Carolina,Harris,49.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.9,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,49.7,46.23959595959596,1.5337094797345827
Wisconsin,Harris,49.2,48.54842105263158,2.906145411605941
Wisconsin,Trump,49.9,45.64227564102564,2.906145411605941
Pennsylvania,Harris,47.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Michigan,Harris,46.0,47.841243523316066,2.428070718783488
Michigan,Trump,46.0,45.41317280453258,2.428070718783488
Michigan,Harris,48.0,47.841243523316066,2.428070718783488
Michigan,Trump,49.0,45.41317280453258,2.428070718783488
Arizona,Harris,47.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,45.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,48.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,46.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,46.0,46.718,-0.5228602150537611
Georgia,Trump,45.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,48.0,46.718,-0.5228602150537611
Georgia,Trump,46.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,47.0,47.841243523316066,2.428070718783488
Michigan,Trump,45.0,45.41317280453258,2.428070718783488
Michigan,Harris,49.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
North Carolina,Harris,45.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,46.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.0,47.197131474103585,0.14653312216970704
Nevada,Harris,42.0,47.30785123966942,1.0448323717448886
Nevada,Trump,47.0,46.26301886792453,1.0448323717448886
Nevada,Harris,43.0,47.30785123966942,1.0448323717448886
Nevada,Trump,49.0,46.26301886792453,1.0448323717448886
Pennsylvania,Harris,45.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,46.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,46.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,45.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
Arizona,Harris,49.3,46.64640243902439,-0.14590264572137102
Arizona,Trump,50.7,46.79230508474576,-0.14590264572137102
Arizona,Harris,48.7,46.64640243902439,-0.14590264572137102
Arizona,Trump,47.8,46.79230508474576,-0.14590264572137102
Michigan,Harris,51.0,47.841243523316066,2.428070718783488
Michigan,Trump,48.0,45.41317280453258,2.428070718783488
Pennsylvania,Harris,50.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,49.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,50.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
Michigan,Harris,47.0,47.841243523316066,2.428070718783488
Michigan,Trump,50.0,45.41317280453258,2.428070718783488
Michigan,Harris,47.0,47.841243523316066,2.428070718783488
Michigan,Trump,51.0,45.41317280453258,2.428070718783488
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,46.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,47.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,49.0,45.64227564102564,2.906145411605941
Pennsylvania,Harris,47.4,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,48.4,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,46.6,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.8,46.23959595959596,1.5337094797345827
Wisconsin,Harris,47.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
North Carolina,Harris,50.8,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.2,47.197131474103585,0.14653312216970704
Michigan,Harris,46.8,47.841243523316066,2.428070718783488
Michigan,Trump,44.2,45.41317280453258,2.428070718783488
Nevada,Harris,49.0,47.30785123966942,1.0448323717448886
Nevada,Trump,49.0,46.26301886792453,1.0448323717448886
Arizona,Harris,46.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,50.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,47.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,48.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,47.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,48.0,47.841243523316066,2.428070718783488
Michigan,Trump,46.0,45.41317280453258,2.428070718783488
Nevada,Harris,48.0,47.30785123966942,1.0448323717448886
Nevada,Trump,47.0,46.26301886792453,1.0448323717448886
North Carolina,Harris,45.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.0,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,48.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,47.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,46.0,45.64227564102564,2.906145411605941
Pennsylvania,Harris,46.8,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,44.7,46.23959595959596,1.5337094797345827
Arizona,Harris,45.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,47.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,44.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,48.0,47.841243523316066,2.428070718783488
Michigan,Trump,46.0,45.41317280453258,2.428070718783488
Nevada,Harris,45.0,47.30785123966942,1.0448323717448886
Nevada,Trump,47.0,46.26301886792453,1.0448323717448886
Pennsylvania,Harris,46.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,46.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,47.0,45.64227564102564,2.906145411605941
Arizona,Harris,47.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,49.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,48.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,50.0,46.79230508474576,-0.14590264572137102
Michigan,Harris,48.0,47.841243523316066,2.428070718783488
Michigan,Trump,49.0,45.41317280453258,2.428070718783488
Michigan,Harris,47.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Arizona,Harris,47.7,46.64640243902439,-0.14590264572137102
Arizona,Trump,49.1,46.79230508474576,-0.14590264572137102
Nevada,Harris,48.4,47.30785123966942,1.0448323717448886
Nevada,Trump,49.3,46.26301886792453,1.0448323717448886
North Carolina,Harris,49.3,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.5,47.197131474103585,0.14653312216970704
Georgia,Harris,48.3,46.718,-0.5228602150537611
Georgia,Trump,48.1,47.240860215053765,-0.5228602150537611
Wisconsin,Harris,46.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,47.1,45.64227564102564,2.906145411605941
Michigan,Harris,44.7,47.841243523316066,2.428070718783488
Michigan,Trump,46.9,45.41317280453258,2.428070718783488
Pennsylvania,Harris,47.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,50.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,45.3,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.5,46.23959595959596,1.5337094797345827
Arizona,Harris,47.6,46.64640243902439,-0.14590264572137102
Arizona,Trump,45.4,46.79230508474576,-0.14590264572137102
Pennsylvania,Harris,50.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,50.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
North Carolina,Harris,48.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,50.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,50.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,48.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.0,47.197131474103585,0.14653312216970704
Georgia,Harris,44.0,46.718,-0.5228602150537611
Georgia,Trump,50.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,45.0,46.718,-0.5228602150537611
Georgia,Trump,50.0,47.240860215053765,-0.5228602150537611
Arizona,Harris,47.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,46.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,47.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,47.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,48.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,47.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,46.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,47.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,46.0,47.841243523316066,2.428070718783488
Michigan,Trump,48.0,45.41317280453258,2.428070718783488
Michigan,Harris,47.0,47.841243523316066,2.428070718783488
Michigan,Trump,49.0,45.41317280453258,2.428070718783488
Nevada,Harris,47.0,47.30785123966942,1.0448323717448886
Nevada,Trump,47.0,46.26301886792453,1.0448323717448886
Nevada,Harris,48.0,47.30785123966942,1.0448323717448886
Nevada,Trump,47.0,46.26301886792453,1.0448323717448886
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,48.0,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,47.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,47.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,48.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,48.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,46.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,45.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,46.0,45.64227564102564,2.906145411605941
North Carolina,Harris,48.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,46.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,48.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,48.0,47.197131474103585,0.14653312216970704
Wisconsin,Harris,52.1,48.54842105263158,2.906145411605941
Wisconsin,Trump,47.9,45.64227564102564,2.906145411605941
Arizona,Harris,47.6,46.64640243902439,-0.14590264572137102
Arizona,Trump,51.7,46.79230508474576,-0.14590264572137102
North Carolina,Harris,49.1,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.9,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,49.3,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,48.8,46.23959595959596,1.5337094797345827
North Carolina,Harris,47.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,51.0,47.197131474103585,0.14653312216970704
Michigan,Harris,50.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
North Carolina,Harris,47.1,47.34366459627329,0.14653312216970704
North Carolina,Trump,49.4,47.197131474103585,0.14653312216970704
Michigan,Harris,45.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Michigan,Harris,43.0,47.841243523316066,2.428070718783488
Michigan,Trump,46.0,45.41317280453258,2.428070718783488
Michigan,Harris,48.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Michigan,Harris,46.0,47.841243523316066,2.428070718783488
Michigan,Trump,46.0,45.41317280453258,2.428070718783488
Wisconsin,Harris,49.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,47.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,45.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,49.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,47.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,46.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,52.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,52.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,48.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,48.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,44.0,45.64227564102564,2.906145411605941
Wisconsin,Harris,49.0,48.54842105263158,2.906145411605941
Wisconsin,Trump,44.0,45.64227564102564,2.906145411605941
Nevada,Harris,48.0,47.30785123966942,1.0448323717448886
Nevada,Trump,43.9,46.26301886792453,1.0448323717448886
Nevada,Harris,49.2,47.30785123966942,1.0448323717448886
Nevada,Trump,47.9,46.26301886792453,1.0448323717448886
Nevada,Harris,47.6,47.30785123966942,1.0448323717448886
Nevada,Trump,43.3,46.26301886792453,1.0448323717448886
Nevada,Harris,49.7,47.30785123966942,1.0448323717448886
Nevada,Trump,48.5,46.26301886792453,1.0448323717448886
Nevada,Harris,47.7,47.30785123966942,1.0448323717448886
Nevada,Trump,48.8,46.26301886792453,1.0448323717448886
North Carolina,Harris,48.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,48.0,47.197131474103585,0.14653312216970704
Arizona,Harris,48.6,46.64640243902439,-0.14590264572137102
Arizona,Trump,49.7,46.79230508474576,-0.14590264572137102
Arizona,Harris,48.6,46.64640243902439,-0.14590264572137102
Arizona,Trump,49.8,46.79230508474576,-0.14590264572137102
Michigan,Harris,46.6,47.841243523316066,2.428070718783488
Michigan,Trump,50.4,45.41317280453258,2.428070718783488
Michigan,Harris,47.2,47.841243523316066,2.428070718783488
Michigan,Trump,50.6,45.41317280453258,2.428070718783488
Nevada,Harris,50.6,47.30785123966942,1.0448323717448886
Nevada,Trump,47.7,46.26301886792453,1.0448323717448886
Nevada,Harris,50.5,47.30785123966942,1.0448323717448886
Nevada,Trump,47.7,46.26301886792453,1.0448323717448886
Pennsylvania,Harris,48.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,50.6,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,48.1,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,51.0,46.23959595959596,1.5337094797345827
Wisconsin,Harris,48.2,48.54842105263158,2.906145411605941
Wisconsin,Trump,49.6,45.64227564102564,2.906145411605941
Wisconsin,Harris,48.2,48.54842105263158,2.906145411605941
Wisconsin,Trump,49.7,45.64227564102564,2.906145411605941
North Carolina,Harris,50.8,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.3,47.197131474103585,0.14653312216970704
North Carolina,Harris,50.5,47.34366459627329,0.14653312216970704
North Carolina,Trump,48.1,47.197131474103585,0.14653312216970704
Georgia,Harris,49.0,46.718,-0.5228602150537611
Georgia,Trump,49.3,47.240860215053765,-0.5228602150537611
Georgia,Harris,49.0,46.718,-0.5228602150537611
Georgia,Trump,49.6,47.240860215053765,-0.5228602150537611
Arizona,Harris,49.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,46.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,50.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,47.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,49.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,46.0,46.79230508474576,-0.14590264572137102
Arizona,Harris,50.0,46.64640243902439,-0.14590264572137102
Arizona,Trump,47.0,46.79230508474576,-0.14590264572137102
Georgia,Harris,48.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,48.0,46.718,-0.5228602150537611
Georgia,Trump,47.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,48.0,46.718,-0.5228602150537611
Georgia,Trump,48.0,47.240860215053765,-0.5228602150537611
Georgia,Harris,49.0,46.718,-0.5228602150537611
Georgia,Trump,49.0,47.240860215053765,-0.5228602150537611
Michigan,Harris,49.0,47.841243523316066,2.428070718783488
Michigan,Trump,45.0,45.41317280453258,2.428070718783488
Michigan,Harris,49.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Michigan,Harris,50.0,47.841243523316066,2.428070718783488
Michigan,Trump,46.0,45.41317280453258,2.428070718783488
Michigan,Harris,50.0,47.841243523316066,2.428070718783488
Michigan,Trump,47.0,45.41317280453258,2.428070718783488
Nevada,Harris,46.0,47.30785123966942,1.0448323717448886
Nevada,Trump,44.0,46.26301886792453,1.0448323717448886
Nevada,Harris,49.0,47.30785123966942,1.0448323717448886
Nevada,Trump,45.0,46.26301886792453,1.0448323717448886
Nevada,Harris,50.0,47.30785123966942,1.0448323717448886
Nevada,Trump,44.0,46.26301886792453,1.0448323717448886
Nevada,Harris,52.0,47.30785123966942,1.0448323717448886
Nevada,Trump,45.0,46.26301886792453,1.0448323717448886
North Carolina,Harris,48.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,46.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,50.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,49.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,47.0,47.197131474103585,0.14653312216970704
North Carolina,Harris,50.0,47.34366459627329,0.14653312216970704
North Carolina,Trump,48.0,47.197131474103585,0.14653312216970704
Pennsylvania,Harris,50.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,44.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,49.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,51.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,45.0,46.23959595959596,1.5337094797345827
Pennsylvania,Harris,51.0,47.77330543933054,1.5337094797345827
Pennsylvania,Trump,46.0,46.23959595959596,1.5337094797345827
